Name;Platform;Year_of_Release;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Critic_Score;Critic_Count;User_Score;User_Count;"Rating;";;;
Saka Agari Hurricane Portable;PSP;2011;Adventure;Alchemist;0;0;0.03;0;0.03;;;;;";";;;
Saki Portable;PSP;2010;Adventure;Alchemist;0;0;0.04;0;0.04;;;;;";";;;
Saki: Achiga-Hen Portable;PSP;2013;Adventure;Alchemist;0;0;0.02;0;0.02;;;;;";";;;
Sakura Sakura: Haru Urara;PSP;2010;Adventure;GN Software;0;0;0.01;0;0.01;;;;;";";;;
Sakura Wars 1 & 2;PSP;2006;Strategy;Sega;0;0;0.02;0;0.02;;;;;";";;;
Sakura-Sou no Pet na Kanojo;PSP;2013;Adventure;Kadokawa Games;0;0;0.01;0;0.01;;;;;";";;;
Samurai Dou Portable;PSP;2008;Action;Spike;0;0;0.05;0;0.05;;;;;";";;;
Samurai Shodown Anthology;PSP;2008;Fighting;Ignition Entertainment;0.08;0;0;0.01;0.09;;;;;"T;";;;
Samurai Warriors: State of War;PSP;2005;Action;Tecmo Koei;0.07;0;0.11;0.01;0.18;64;30;6.4;8;"T;";;;
Sangoku Koi Senki: Otome no Heihou!;PSP;2012;Adventure;Prototype;0;0;0.04;0;0.04;;;;;";";;;
Saru! Get You! Pipo Saru Senki;PSP;2009;Role-Playing;Sony Computer Entertainment;0;0;0.04;0;0.04;;;;;";";;;
Saru! Get You! SaruSaru Daisakusen;PSP;2007;Platform;Sony Computer Entertainment;0;0;0.03;0;0.03;;;;;";";;;
Satomi Hakkenden: Hachi Tamanoki;PSP;2014;Adventure;Quinrose;0;0;0.01;0;0.01;;;;;";";;;
Satomi Hakkenden: Hamaji Himenoki;PSP;2014;Adventure;Quinrose;0;0;0.01;0;0.01;;;;;";";;;
Satomi Hakkenden: Murasame Marunoki;PSP;2015;Adventure;Quinrose;0;0;0.01;0;0.01;;;;;";";;;
SBK Superbike World Championship;PSP;2008;Racing;Black Bean Games;0.01;0;0;0;0.01;;;;;"E10+;";;;
Scarface: Money. Power. Respect.;PSP;2006;Strategy;Vivendi Games;0.15;0;0;0.01;0.16;58;12;3.1;15;"M;";;;
School Wars;PSP;2012;Adventure;Quinrose;0;0;0.01;0;0.01;;;;;";";;;
School Wars: Graduation Front;PSP;2013;Adventure;Quinrose;0;0;0.01;0;0.01;;;;;";";;;
Scooby-Doo! Whos Watching Who?;PSP;2006;Adventure;THQ;0.07;0;0;0.01;0.08;;;;;";";;;
Scrabble;PSP;2009;Misc;Electronic Arts;0.08;0;0;0.01;0.09;;;;;"E;";;;
SD Gundam G Generation Portable;PSP;2006;Strategy;Namco Bandai Games;0;0;0.27;0;0.27;;;;;";";;;
SD Gundam G Generation World;PSP;2011;Strategy;Namco Bandai Games;0;0;0.34;0;0.34;;;;;";";;;
SD Gundam G Generation: Overworld;PSP;2012;Strategy;Namco Bandai Games;0;0;0.31;0;0.31;;;;;";";;;
Secret Agent Clank;PSP;2008;Platform;Sony Computer Entertainment;0.04;0.03;0.04;0.02;0.13;72;56;7.8;35;"E10+;";;;
Secret Agent Clank(US sales);PSP;2008;Platform;Sony Computer Entertainment;0.33;0.22;0;0;0.55;;;;;";";;;
Secret Game Portable;PSP;2010;Adventure;Yeti;0;0;0.01;0;0.01;;;;;";";;;
Sega Rally Revo;PSP;2007;Racing;Sega;0.03;0.15;0;0.07;0.25;74;14;7.2;9;"E;";;;
Seinaru Kana: Orichalcum no Na no Motoni;PSP;2012;Action;CyberFront;0;0;0.02;0;0.02;;;;;";";;;
Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess;PSP;2009;Role-Playing;Global A Entertainment;0;0;0.01;0;0.01;;;;;";";;;
Sengoku Basara: Battle Heroes;PSP;2009;Action;Capcom;0;0;0.26;0;0.26;;;;;";";;;
Sengoku Basara: Chronicle Heroes;PSP;2011;Action;Capcom;0;0;0.16;0;0.16;;;;;";";;;
Sengoku Efuda Yuugi: Hototogisu Ran;PSP;2008;Misc;Irem Software Engineering;0;0;0.02;0;0.02;;;;;";";;;
Sengoku Efuda Yuugi: Hototogisu Tairan;PSP;2010;Strategy;Irem Software Engineering;0;0;0.03;0;0.03;;;;;";";;;
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku;PSP;2010;Strategy;System Soft;0;0;0.01;0;0.01;;;;;";";;;
Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage;PSP;2012;Action;SystemSoft;0;0;0.01;0;0.01;;;;;";";;;
Sengoku Hime: Senran ni Mau Otometachi;PSP;2009;Adventure;Yeti;0;0;0.01;0;0.01;;;;;";";;;
Sengoku Musou 3 Z Special;PSP;2012;Action;Ackkstudios;0;0;0.04;0;0.04;;;;;";";;;
Senritsu no Stratus;PSP;2011;Role-Playing;Konami Digital Entertainment;0;0;0.06;0;0.06;;;;;";";;;
Shadow of Destiny;PSP;2009;Adventure;Konami Digital Entertainment;0.08;0;0;0.01;0.1;54;6;8.2;5;"T;";;;
Shaun White Snowboarding;PSP;2008;Sports;Ubisoft;0.26;0.03;0;0.03;0.32;70;5;7.5;4;"E10+;";;;
Shepherds Crossing;PSP;2009;Simulation;Success;0;0;0.01;0;0.01;;;;;"E;";;;
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable;PSP;2010;Adventure;Idea Factory;0;0;0.02;0;0.02;;;;;";";;;
Shin Ken to Mah? to Gakuenmono. Toki no Gakuen;PSP;2012;Role-Playing;Acquire;0;0;0.09;0;0.09;;;;;";";;;
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen;PSP;2010;Adventure;Yeti;0;0;0.04;0;0.04;;;;;";";;;
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen;PSP;2010;Adventure;Yeti;0;0;0.03;0;0.03;;;;;";";;;
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen;PSP;2010;Adventure;Yeti;0;0;0.03;0;0.03;;;;;";";;;
Shin Megami Tensei: Persona;PSP;2009;Role-Playing;Atlus;0.08;0;0.13;0.01;0.22;78;30;8;47;"T;";;;
Shin Megami Tensei: Persona 2: Innocent Sin;PSP;2011;Role-Playing;Atlus;0.13;0.03;0.11;0.03;0.31;;;;;";";;;
Shin Megami Tensei: Persona 3 Portable;PSP;2009;Role-Playing;Ghostlight;0.18;0.06;0.34;0.05;0.63;89;40;8.3;321;"M;";;;
Shin Sangoku Musou 5 Empires;PSP;2010;Action;Tecmo Koei;0;0;0.05;0;0.05;;;;;";";;;
Shin Sangoku Musou 5 Special;PSP;2009;Action;Tecmo Koei;0;0;0.05;0;0.05;;;;;";";;;
Shin Sangoku Musou 6 Special;PSP;2011;Action;Tecmo Koei;0;0;0.11;0;0.11;;;;;";";;;
Shin Sangoku Musou: Multi Raid 2;PSP;2010;Action;Tecmo Koei;0;0;0.11;0;0.11;;;;;";";;;
Shinigami to Shoujo;PSP;2011;Adventure;Takuyo;0;0;0.01;0;0.01;;;;;";";;;
Shining Ark;PSP;2013;Role-Playing;Sega;0;0;0.11;0;0.11;;;;;";";;;
Shining Blade;PSP;2012;Role-Playing;Sega;0;0;0.2;0;0.2;;;;;";";;;
Shining Hearts;PSP;2010;Role-Playing;Sega;0;0;0.2;0;0.2;;;;;";";;;
Shinobi Koutsutsu;PSP;2014;Adventure;Idea Factory;0;0;0.01;0;0.01;;;;;";";;;
Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases;PSP;2006;Adventure;Namco Bandai Games;0;0;0.05;0;0.05;;;;;";";;;
Shinseiki Evangelion: Battle Orchestra Portable;PSP;2009;Fighting;Broccoli;0;0;0.01;0;0.01;;;;;";";;;
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable;PSP;2009;Adventure;CyberFront;0;0;0.01;0;0.01;;;;;";";;;
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable;PSP;2009;Adventure;CyberFront;0;0;0.01;0;0.01;;;;;";";;;
Shinseiki GPX Cyber Formula VS;PSP;2008;Racing;Sunrise Interactive;0;0;0.01;0;0.01;;;;;";";;;
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta;PSP;2013;Adventure;Idea Factory;0;0;0.01;0;0.01;;;;;";";;;
Shiratsuyu no Kai;PSP;2013;Adventure;Idea Factory;0;0;0.02;0;0.02;;;;;";";;;
Shiren the Wanderer 4 - Gods Eye and the Demons Navel;PSP;2012;Role-Playing;Spike;0;0;0.04;0;0.04;;;;;";";;;
Shrek Smash n Crash Racing;PSP;2006;Racing;Activision;0.08;0;0;0.01;0.09;;;9.3;4;"E;";;;
Shrek the Third;PSP;2007;Action;Activision;0.08;0.15;0;0.09;0.31;57;8;;;"E10+;";;;
Shukufuku no Campanella Portable;PSP;2010;Adventure;Kadokawa Shoten;0;0;0.04;0;0.04;;;;;";";;;
Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna;PSP;2011;Strategy;System Soft;0;0;0.01;0;0.01;;;;;";";;;
Sid Meiers Pirates!;PSP;2007;Strategy;Take-Two Interactive;0.16;0.01;0;0.02;0.2;;;;;";";;;
Silent Hill: Origins;PSP;2007;Action;Konami Digital Entertainment;0.22;0.15;0.04;0.1;0.52;78;40;7.8;107;"M;";;;
Silent Hill: Shattered Memories;PSP;2010;Action;Konami Digital Entertainment;0.09;0.13;0.01;0.07;0.3;73;28;7.5;44;"M;";;;
s-LOG Party\xe2\x99\xaa;PSP;2010;Adventure;Idea Factory;0;0;0.04;0;0.04;;;;;";";;;
Slotter Mania P: Tetsuya Shinjuku vs Ueno;PSP;2010;Misc;Dorart;0;0;0.01;0;0.01;;;;;";";;;
Smart Bom;PSP;2005;Puzzle;Eidos Interactive;0.07;0;0;0.01;0.08;45;19;5.4;5;"E10+;";;;
Smash Court Tennis 3;PSP;2007;Sports;Namco Bandai Games;0.01;0.01;0.01;0.01;0.04;68;30;6.3;4;"E;";;;
SNK Arcade Classics Vol. 1;PSP;2008;Misc;Ignition Entertainment;0.13;0;0.01;0.01;0.15;68;13;;;"T;";;;
SNK vs. Capcom: The Match of the Millennium;PSP;2006;Fighting;Sega;0.53;0.57;0;0.34;1.43;;;;;";";;;
Snoopy vs the Red Baron;PSP;2006;Adventure;Namco Bandai Games;0.04;0;0;0;0.05;76;7;7.8;4;"E10+;";;;
Snow Portable;PSP;2007;Adventure;Prototype;0;0;0.02;0;0.02;;;;;";";;;
SOCOM: Tactical Strike;PSP;2007;Shooter;Sony Computer Entertainment;0.32;0.01;0;0.03;0.35;;;;;";";;;
SOCOM: U.S. Navy SEALs Fireteam Bravo;PSP;2005;Shooter;Sony Computer Entertainment;1.03;0;0.01;0.08;1.12;82;44;8.6;63;"M;";;;
SOCOM: U.S. Navy SEALs Fireteam Bravo 2;PSP;2006;Shooter;Sony Computer Entertainment;0.81;0.11;0;0.13;1.05;81;31;9;36;"T;";";";;
SOCOM: U.S. Navy SEALs Fireteam Bravo 3;PSP;2010;Shooter;Sony Computer Entertainment;0.17;0.13;0.06;0.08;0.44;74;51;8;20;"T;";;;
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable;PSP;2010;Adventure;Idea Factory;0;0;0.03;0;0.03;;;;;";";;;
Sol Trigger;PSP;2012;Role-Playing;Image Epoch;0;0;0.1;0;0.1;;;;;";";;;
Sonic Rivals;PSP;2006;Racing;Sega;0.73;0.42;0;0.27;1.42;64;25;7.8;38;"E;";;;
Sonic Rivals 2;PSP;2007;Racing;Sega;0.44;0.68;0;0.37;1.49;60;24;7.8;35;"E;";;;
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!;PSP;2006;Misc;Sega;0;0;0.07;0;0.07;;;;;";";;;
Sora no Otoshimono: DokiDoki Summer Vacation;PSP;2010;Adventure;Kadokawa Shoten;0;0;0.01;0;0.01;;;;;";";;;
So-Ra-No-Wo-To: Otome no Gojuusou;PSP;2010;Adventure;Compile Heart;0;0;0.02;0;0.02;;;;;";";;;
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira;PSP;2012;Action;Idea Factory;0;0;0.02;0;0.02;;;;;";";;;
Soul Eater: Battle Resonance;PSP;2009;Action;Namco Bandai Games;0;0;0.03;0;0.03;;;;;";";;;
SoulCalibur: Broken Destiny;PSP;2009;Fighting;Namco Bandai Games;0.12;0.2;0.07;0.12;0.51;80;52;6.2;45;"T;";;;
Space Invaders Extreme;PSP;2008;Shooter;Square Enix;0.06;0.01;0.01;0.01;0.09;84;29;6.8;13;"E;";;;
Spectral Souls: Resurrection of the Ethereal Empires;PSP;2005;Role-Playing;Idea Factory;0.03;0;0;0;0.03;47;27;8.2;12;"T;";;;
Spelling Challenges and more!;PSP;2007;Misc;Crave Entertainment;0.24;0;0;0.02;0.25;;;;;";";;;
Spider-Man 2;PSP;2005;Action;Activision;0.35;0.21;0;0.14;0.7;67;43;6.9;8;"T;";;;
Spider-Man 3;PSP;2007;Platform;Activision;0.01;0.23;0;0.06;0.3;52;7;7.4;9;"T;";;;
Spider-Man: Friend or Foe;PSP;2007;Action;Activision;0.16;0;0;0.01;0.18;58;7;4.4;9;"E10+;";;;
Spider-Man: Web of Shadows - Amazing Allies Edition;PSP;2008;Action;Activision;0.12;0.02;0;0.02;0.16;;;;;";";;;
Split/Second;PSP;2010;Racing;Disney Interactive Studios;0.08;0.02;0;0.02;0.12;63;16;6.7;15;"E10+;";;;
SpongeBob SquarePants: The Yellow Avenger;PSP;2006;Action;THQ;0.55;0.21;0;0.16;0.92;48;9;6.4;13;"E;";;;
SpongeBos Truth or Square;PSP;2009;Action;THQ;0.02;0.04;0;0.01;0.07;;;;;"E;";;;
SpongeBos Truth or Square (US sales);PSP;2009;Action;THQ;0.39;0;0;0;0.39;;;;;";";;;
SSX On Tour;PSP;2005;Sports;Electronic Arts;0.19;0.02;0;0.02;0.23;79;23;8.1;44;"E;";;;
Stacked with Daniel Negreanu;PSP;2006;Misc;Myelin Media;0.03;0;0;0;0.03;63;13;;;"T;";;;
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu;PSP;2011;Adventure;Namco Bandai Games;0;0;0.05;0;0.05;;;;;";";;;
Star Ocean: First Departure;PSP;2007;Role-Playing;Square Enix;0.2;0.13;0.22;0.09;0.64;74;32;7.4;28;"T;";;;
Star Ocean: Second Evolution;PSP;2008;Role-Playing;Square Enix;0.14;0.01;0.16;0.02;0.34;75;37;7.1;26;"T;";;;
Star Trek: Tactical Assault;PSP;2006;Strategy;Ubisoft;0.02;0;0;0;0.03;64;15;7.9;10;"E;";;;
Star Wars Battlefront: Elite Squadron;PSP;2009;Shooter;LucasArts;0.38;0.23;0;0.15;0.76;63;25;8;41;"T;";;;
Star Wars Battlefront: Renegade Squadron;PSP;2007;Shooter;LucasArts;0.9;0.46;0;0.32;1.67;73;35;7.9;46;"T;";;;
Star Wars The Clone Wars: Republic Heroes;PSP;2009;Action;LucasArts;0.21;0.12;0;0.07;0.4;;;;;"T;";;;
Star Wars: Battlefront II;PSP;2005;Shooter;LucasArts;1.05;0.05;0.01;0.1;1.21;69;22;8.5;111;"T;";;;
Star Wars: Lethal Alliance;PSP;2006;Action;Ubisoft;0.11;0.01;0;0.01;0.13;61;31;7;7;"T;";;;
Star Wars: The Force Unleashed;PSP;2008;Action;LucasArts;0.43;0.4;0;0.24;1.08;70;10;8.1;49;"T;";;;
Starry ? Sky: After Autumn;PSP;2011;Misc;Aqua Plus;0;0;0.01;0;0.01;;;;;";";;;
Starry ? Sky: After Spring;PSP;2009;Misc;Aqua Plus;0;0;0.04;0;0.04;;;;;";";;;
Starry ? Sky: After Summer;PSP;2013;Misc;Asgard;0;0;0.02;0;0.02;;;;;";";;;
Starry ? Sky: After Winter;PSP;2013;Misc;honeybee;0;0;0.01;0;0.01;;;;;";";;;
Starry ? Sky: In Autumn;PSP;2010;Misc;Asgard;0;0;0.03;0;0.03;;;;;";";;;
Starry ? Sky: In Spring;PSP;2010;Misc;Asgard;0;0;0.05;0;0.05;;;;;";";;;
Starry ? Sky: In Summer;PSP;2010;Misc;Asgard;0;0;0.06;0;0.06;;;;;";";;;
Starry ? Sky: In Winter;PSP;2011;Misc;Asgard;0;0;0.03;0;0.03;;;;;";";;;
Steambot Chronicles: Battle Tournament;PSP;2008;Fighting;Irem Software Engineering;0.05;0;0.01;0.01;0.06;54;14;6.3;8;"E10+;";;;
Steel Horizon;PSP;2007;Strategy;Konami Digital Entertainment;0.01;0;0;0;0.01;;;;;"E10+;";;;
"Steins;Gate";PSP;2011;Adventure;Kadokawa Shoten;0;0;0.19;0;0.19;;;;;;;;
"Steins;Gate: Hiyoku Renri no Darling";PSP;2012;Action;5p;0;0;0.06;0;0.06;;;;;;;;
Storm Lover 2nd;PSP;2013;Misc;D3Publisher;0;0;0.02;0;0.02;;;;;";";;;
Storm Lover Kai!!;PSP;2012;Action;D3Publisher;0;0;0.02;0;0.02;;;;;";";;;
StormLover;PSP;2010;Adventure;D3Publisher;0;0;0.03;0;0.03;;;;;";";;;
StormLover Karen!!;PSP;2011;Adventure;D3Publisher;0;0;0.02;0;0.02;;;;;";";;;
Street Fighter Alpha 3 MAX;PSP;2006;Fighting;Capcom;0.27;0.01;0.02;0.03;0.33;80;35;8;27;"T;";;;
Street Supremacy;PSP;2005;Racing;Konami Digital Entertainment;0.03;0;0;0;0.03;41;31;;;"E;";;;
Strike Witches: Shirogane no Tsubasa;PSP;2012;Strategy;Kadokawa Shoten;0;0;0.02;0;0.02;;;;;";";;;
Suigetsu Portable;PSP;2008;Adventure;GN Software;0;0;0.01;0;0.01;;;;;";";;;
Suikoden: Tsumugareshi Hyakunen no Toki;PSP;2012;Role-Playing;Konami Digital Entertainment;0;0;0.13;0;0.13;;;;;";";;;
Summon Night 3;PSP;2012;Role-Playing;Namco Bandai Games;0;0;0.12;0;0.12;;;;;";";;;
Summon Night 4;PSP;2012;Role-Playing;Namco Bandai Games;0;0;0.07;0;0.07;;;;;";";;;
Summon Night 5;PSP;2013;Role-Playing;Namco Bandai Games;0;0;0.15;0;0.15;74;7;8.3;6;"T;";;;
Sunday vs Magazine Shuuketsu! Choujou Daikessen;PSP;2009;Fighting;Konami Digital Entertainment;0;0;0.03;0;0.03;;;;;";";;;
Super Monkey Ball Adventure;PSP;2006;Platform;Sega;0.05;0.02;0;0.01;0.08;56;23;5.9;7;"E;";;;
Super Robot Taisen A Portable;PSP;2008;Strategy;Namco Bandai Games;0;0;0.18;0;0.18;;;;;";";;;
Super Robot Taisen MX Portable;PSP;2005;Strategy;Banpresto;0;0;0.09;0;0.09;;;;;";";;;
Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God;PSP;2012;Strategy;Namco Bandai Games;0;0;0.12;0;0.12;;;;;";";;;
Surfs Up;PSP;2007;Sports;Ubisoft;0.02;0.06;0;0.03;0.11;;;;;"E10+;";;;
Suzumiya Haruhi no Tsuisou;PSP;2011;Adventure;Namco Bandai Games;0;0;0.04;0;0.04;;;;;";";;;
Suzumiya Haruhi no Yakusoku;PSP;2007;Adventure;Namco Bandai Games;0;0;0.15;0;0.15;;;;;";";;;
Suzumiya Haruhi-Chan no Mahjong;PSP;2011;Misc;Kadokawa Shoten;0;0;0.02;0;0.02;;;;;";";;;
SWAT: Target Liberty;PSP;2007;Shooter;Vivendi Games;0.03;0;0;0;0.04;50;26;7.7;9;"T;";;;
Sword Art Online: Infinity Moment;PSP;2013;Role-Playing;Namco Bandai Games;0;0;0.22;0;0.22;;;;;";";;;
Syphon Filter: Dark Mirror;PSP;2006;Shooter;Sony Computer Entertainment;0.26;0.01;0;0.03;0.29;87;58;9;118;"M;";;;
Syphon Filter: Logans Shadow;PSP;2007;Shooter;Sony Computer Entertainment;0.25;0.12;0;0.09;0.46;85;41;8.8;47;"T;";;;
Tactics Ogre: Let Us Cling Together;PSP;2010;Role-Playing;Square Enix;0.15;0.07;0.27;0.05;0.53;87;49;8.7;102;"T;";;;
Taiko no Tatsujin Portable 2;PSP;2006;Misc;Namco Bandai Games;0;0;0.05;0;0.05;;;;;";";;;
Taiko no Tatsujin Portable DX;PSP;2011;Misc;Namco Bandai Games;0;0;0.38;0;0.38;;;;;";";;;
Taikou Risshiden V;PSP;2009;Strategy;Tecmo Koei;0;0;0.04;0;0.04;;;;;";";;;
Taishou Yakyuujou: Otome Tatsuno Seishun Nikki;PSP;2009;Adventure;5p;0;0;0.01;0;0.01;;;;;";";;;
Taito Legends Power Up;PSP;2007;Action;Destineer;0.05;0;0;0;0.05;41;9;;;"E;";;;
Tales of Destiny 2;PSP;2007;Role-Playing;Namco Bandai Games;0;0;0.12;0;0.12;;;;;";";;;
Tales of Eternia;PSP;2005;Role-Playing;Ubisoft;0;0.01;0.25;0;0.26;;;;;";";;;
Tales of Phantasia (PS1 & PSP Versions);PSP;2006;Role-Playing;Namco Bandai Games;0;0;0.11;0;0.11;;;;;";";;;
Tales of Phantasia: Narikiri Dungeon X;PSP;2010;Role-Playing;Namco Bandai Games;0;0;0.21;0;0.21;;;;;";";;;
Tales of Rebirth;PSP;2008;Role-Playing;Namco Bandai Games;0;0;0.07;0;0.07;;;;;";";;;
Tales of the Heroes: Twin Brave;PSP;2012;Role-Playing;Namco Bandai Games;0;0;0.13;0;0.13;;;;;";";;;
Tales of the World: Radiant Mythology;PSP;2006;Role-Playing;Ubisoft;0.17;0.01;0.23;0.02;0.43;66;27;7.8;25;"T;";;;
Tales of the World: Radiant Mythology 2;PSP;2009;Role-Playing;Namco Bandai Games;0;0;0.33;0;0.33;;;;;";";;;
Tales of the World: Radiant Mythology 3;PSP;2011;Role-Playing;Namco Bandai Games;0;0;0.28;0;0.28;;;;;";";;;
Tales of VS.;PSP;2009;Fighting;Namco Bandai Games;0;0;0.23;0;0.23;;;;;";";;;
TalkMan;PSP;2006;Misc;Sony Computer Entertainment;0;0;0.02;0;0.02;;;;;";";;;
TalkMan (Japan);PSP;2005;Misc;Sony Computer Entertainment;0;0;0.18;0;0.18;;;;;";";;;
Tantei Jinguuji Saburo: Hai to Diamond;PSP;2009;Adventure;Arc System Works;0;0;0.01;0;0.01;;;;;";";;;
Tantei Opera: Milky Holmes;PSP;2010;Adventure;Unknown;0;0;0.02;0;0.02;;;;;";";;;
Tears to Tiara: Kakan no Daichi Portable;PSP;2010;Adventure;Aqua Plus;0;0;0.01;0;0.01;;;;;";";;;
Tegami Bachi: Kokoro Tsumugu Mono e;PSP;2010;Role-Playing;Konami Digital Entertainment;0;0;0.02;0;0.02;;;;;";";;;
Tekken 6;PSP;2009;Fighting;Namco Bandai Games;0.15;0.03;0.1;0.03;0.32;82;39;8.2;68;"T;";;;
Tenchu San Portable;PSP;2009;Action;From Software;0;0;0.01;0;0.01;;;;;";";;;
Tenchu: Shadow Assassins;PSP;2009;Action;Ubisoft;0.03;0.02;0.05;0.01;0.11;68;18;7.4;18;"M;";;;
Tengai Makyo: Dai Yon no Mokushiroku;PSP;2006;Role-Playing;Hudson Soft;0;0;0.01;0;0.01;;;;;";";;;
Tenjin Ranman: Happy GO Lucky!!;PSP;2010;Adventure;Russel;0;0;0.01;0;0.01;;;;;";";;;
Test Drive Unlimited;PSP;2007;Racing;Atari;0.08;0.27;0;0.15;0.5;80;18;7.3;29;"E10+;";;;
The 3rd Birthday;PSP;2010;Role-Playing;Square Enix;0.13;0.07;0.27;0.05;0.51;71;56;6.1;113;"M;";;;
The Amazing Spider-Man (DS & Mobile Versions);PSP;2009;Action;Eidos Interactive;0;0.01;0;0;0.01;;;;;";";;;
The BIGS;PSP;2007;Sports;Take-Two Interactive;0.1;0;0;0.01;0.11;72;9;;;"E;";;;
The BIGS 2;PSP;2009;Sports;Take-Two Interactive;0.09;0;0;0.01;0.1;67;5;;;"E10+;";;;
The Con;PSP;2005;Fighting;Sony Computer Entertainment;0.19;0;0;0.02;0.21;63;37;7.3;16;"T;";;;
The Conveni Portable;PSP;2010;Simulation;Hamster Corporation;0;0;0.01;0;0.01;;;;;";";;";";
The Eye of Judgment: Legends;PSP;2010;Strategy;Sony Computer Entertainment;0;0;0.01;0;0.01;69;17;7.9;16;"E10+;";;;
The Fast and the Furious;PSP;2007;Racing;Deep Silver;0.02;0;0;0;0.02;58;7;5.3;6;"T;";;;
The Godfather: Mob Wars;PSP;2006;Action;Electronic Arts;0.09;0;0;0.01;0.1;59;34;7.9;16;"M;";;;
The Golden Compass;PSP;2007;Action;Sega;0.11;0.16;0;0.1;0.37;28;4;4.1;7;"E10+;";;;
The Hustle: Detroit Streets;PSP;2005;Sports;Deep Silver;0.07;0;0;0.01;0.07;51;11;5.3;4;"T;";;;
The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon;PSP;2009;Adventure;Namco Bandai Games;0;0;0.23;0;0.23;;;;;";";;;
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune;PSP;2012;Action;Namco Bandai Games;0;0;0.17;0;0.17;;;;;";";;;
The King of Fighters Collection: The Orochi Saga;PSP;2008;Fighting;Ignition Entertainment;0.07;0;0;0;0.07;61;16;7;9;"T;";;;
The King of Fighters Portable 94~98: Chapter of Orochi;PSP;2010;Fighting;SNK Playmore;0;0;0.03;0;0.03;;;;;";";;;
The Legend of Heroes II: Prophecy of the Moonlight Witch;PSP;2004;Role-Playing;Namco Bandai Games;0.03;0;0.11;0;0.14;63;25;6.8;12;"E10+;";;;
The Legend of Heroes III: Song of the Ocean;PSP;2006;Role-Playing;Namco Bandai Games;0.03;0;0;0;0.03;58;17;6.1;7;"E10+;";;;
The Legend of Heroes VII: The Trail of Blue;PSP;2011;Role-Playing;Falcom Corporation;0;0;0.2;0;0.2;;;;;";";;;
The Legend of Heroes VII: The Trail of Zero;PSP;2010;Role-Playing;Falcom Corporation;0;0;0.16;0;0.16;;;;;";";;;
The Legend of Heroes: A Tear of Vermillion;PSP;2005;Role-Playing;Namco Bandai Games;0.08;0;0;0.01;0.09;68;24;7.7;26;"T;";;;
The Legend of Heroes: Trails in the Sky First Chapter;PSP;2006;Role-Playing;Ghostlight;0.1;0.03;0.06;0.03;0.22;;;;;";";;;
The Legend of Heroes: Trails in the Sky Second Chapter;PSP;2007;Role-Playing;Falcom Corporation;0;0;0.06;0;0.06;;;;;";";;;
The Legend of Heroes: Trails in the Sky Third Chapter;PSP;2008;Role-Playing;Falcom Corporation;0;0;0.07;0;0.07;;;;;";";;;
The Lord of the Rings: Aragorns Quest;PSP;2010;Action;Warner Bros. Interactive Entertainment;0.08;0.02;0;0.02;0.13;;;5;4;"E10+;";;;
The Secret Saturdays: Beasts of the 5th Sun;PSP;2009;Action;D3Publisher;0.09;0;0;0.01;0.1;;;;;"E10+;";;;
The Simpsons Game;PSP;2007;Action;Electronic Arts;0.24;0.54;0;0.3;1.07;59;7;6.7;15;"T;";;;
The Sims 2;PSP;2005;Simulation;Electronic Arts;0.49;0.55;0;0.33;1.37;65;17;6.9;32;"T;";;;
The Sims 2: Castaway;PSP;2007;Simulation;Electronic Arts;0.08;0.46;0;0.25;0.79;64;5;7.3;18;"E10+;";;;
The Sims 2: Pets;PSP;2006;Simulation;Electronic Arts;0.19;0.38;0;0.22;0.8;57;9;7.3;10;"T;";;;
The Warriors;PSP;2007;Action;Take-Two Interactive;0.23;0.01;0;0.02;0.27;81;36;7.8;21;"M;";;;
Thrillville;PSP;2006;Strategy;Atari;0.18;0;0;0.02;0.2;72;13;2.8;39;"E10+;";;;
Thrillville: Off the Rails;PSP;2007;Strategy;LucasArts;0.09;0;0;0.01;0.1;72;7;0.6;24;"E10+;";;;
Tiger & Bunny: Heros Day;PSP;2013;Action;D3Publisher;0;0;0.02;0;0.02;;;;;";";;;
